Player,Team,Season,Age,Age_Bin,Has_Prior_Data,K%_alpha,K%_beta,K%_mean,K%_std,BB%_alpha,BB%_beta,BB%_mean,BB%_std,ISO_mu,ISO_tau,ISO_mean,ISO_std,BABIP_mu,BABIP_tau,BABIP_mean,BABIP_std,K%_p25,K%_p75,K%_p10,K%_p90,K%_p5,K%_p95,BB%_p25,BB%_p75,BB%_p10,BB%_p90,BB%_p5,BB%_p95,ISO_p25,ISO_p75,ISO_p10,ISO_p90,ISO_p5,ISO_p95,BABIP_p25,BABIP_p75,BABIP_p10,BABIP_p90,BABIP_p5,BABIP_p95
Eli Paton,GCU,2025,23.0,23+,True,55.372645470723995,272.227354529276,0.1690251693245543,0.02067453950802823,24.819897065772913,229.9801029342271,0.09740932914353577,0.018539389394101054,0.18625858880748325,18039.523405350108,0.18625858880748325,0.007445390318811584,0.33572499822966284,10549.567824209907,0.33572499822966284,0.009736047088562872,0.1547110437695751,0.18260618020421235,0.14297443490038983,0.19594485987040744,0.13619969504035542,0.20415070275732808,0.08436757285291692,0.10930669318839435,0.07440129522903005,0.12177745780559132,0.06880854598289401,0.12960498684545724,0.1812367493512357,0.1912804282637308,0.17671693718831966,0.19580024042664684,0.17401201153751664,0.19850516607744986,0.32915813426100077,0.3422918621983249,0.32324775184109916,0.3482022446182265,0.3197106258638699,0.3517393705954558
Jackson Tucker,SJU,2025,21.0,21,True,68.64376515693787,352.5562348430621,0.16297190208199874,0.017974932622408846,36.34493759920067,291.25506240079926,0.11094303296459304,0.017325310732266803,0.16842447570795274,23193.67294973585,0.16842447570795274,0.006566217065794453,0.341704727656305,13563.73005969845,0.341704727656305,0.00858638644971727,0.15055678530438646,0.17480621504073185,0.1402885267210908,0.1863428466333164,0.13433911758151076,0.19342584061576534,0.09884408409299685,0.12218088513134348,0.08928950123530074,0.13361780827551936,0.08385387642573955,0.14073450215851943,0.1639956295995118,0.17285332181639368,0.1600095299475782,0.1768394214683273,0.15762400975193008,0.1792249416639754,0.3359132980047482,0.3474961573078618,0.3307008306592989,0.3527086246533111,0.32758137876208054,0.35582807655052945
Bear Madliak,KSU,2025,22.0,22,True,69.1159536490713,336.78404635092875,0.17027827950005248,0.018633824952704624,26.55254652935789,289.14745347064206,0.08410689429635064,0.015596033580037569,0.1494195242801867,22351.16773574972,0.1494195242801867,0.006688825885356425,0.3315072465063999,13071.030463512823,0.3315072465063999,0.008746717230188562,0.15741284413672113,0.18255408074588653,0.14675421314382237,0.19450045933855056,0.14057506696038993,0.201830445591203,0.07314389495766885,0.09411552011626342,0.06474956360769617,0.10459700620483642,0.06003273084109227,0.11117721356578439,0.14490797977966757,0.15393106878070584,0.14084744899515292,0.1579915995652205,0.13841738476261128,0.16042166379776213,0.32560767538677426,0.33740681762602553,0.3202978773466758,0.342716615666124,0.3171201769464053,0.3458943160663945
Justin Hurd,ALB,2025,20.0,<=20,True,18.685346061231144,54.21465393876886,0.25631476078506366,0.050787773052118505,7.071799417728721,49.628200582271276,0.12472309378710268,0.04349689597548529,0.1575644602574472,4014.2895489927437,0.1575644602574472,0.015783221544365737,0.31425623815918163,3622.7911484237316,0.31425623815918163,0.016614158564188495,0.22066071083615163,0.2895513450936739,0.19255574137258916,0.32299247795364533,0.17669389491386778,0.3435853296565315,0.0931823455282371,0.15151423260047903,0.07231632944557788,0.1829299524514415,0.06141620118613928,0.2031392975646231,0.14691883910069853,0.16821008141419586,0.13733744797792802,0.17779147253696637,0.1316033710552186,0.18352554945967578,0.30305015849950406,0.3254623178188592,0.29296433724103965,0.3355481390773236,0.28692837918612935,0.3415840971322339
Brady Whitacre,RAD,2025,22.0,22,True,9.460465705858155,71.53953429414184,0.11679587291182908,0.035468054500234734,9.75830830591922,53.24169169408078,0.15489378263363843,0.0452254247380348,0.1183597571554946,4460.321721103049,0.1183597571554946,0.01497327866857081,0.3177234885949813,3622.7911484237316,0.3177234885949813,0.016614158564188495,0.09129473620639274,0.13889049405220977,0.07369209789277484,0.16401701750570347,0.06428460185889508,0.1800920722770252,0.12243897761327802,0.183403612546104,0.0995284432005231,0.2150518972681636,0.08719435362372437,0.23511284057653334,0.10826043416671395,0.12845908014427523,0.09917072843645211,0.1375487858745371,0.09373090543014079,0.1429886088808484,0.3065174089353037,0.32892956825465886,0.2964315876768393,0.33901538951312327,0.290395629621929,0.3450513475680336
Alec Rodriguez,DSU,2025,21.036192584394023,22,True,64.64111581797722,226.95888418202279,0.22167735191350213,0.024283055671843634,21.83857737305417,204.96142262694582,0.09629002369071504,0.01954466924310721,0.1568659221973556,16057.158195970975,0.1568659221973556,0.007891610772182868,0.3228986517713081,9390.274656714313,0.3228986517713081,0.010319552205134938,0.20493503789336542,0.23772693464181022,0.19096059292756656,0.25321554782674865,0.1828416248046196,0.26268686595248086,0.08250589014474256,0.10878551783800378,0.0720953273844172,0.1220178974710293,0.06628300427321696,0.13034705922999978,0.15154311161898126,0.16218873277572993,0.146752416057596,0.16697942833711518,0.1438853775962413,0.1698464667984699,0.3159382195823312,0.329859083960285,0.3096736134870982,0.336123690055518,0.30592449889817686,0.33987280464443936
Jacob Tobias,LIP,2025,21.036192584394023,22,True,26.089652447116894,81.0103475528831,0.2436008631850317,0.04128593046098198,7.98451916441011,75.3154808355899,0.09585257100132184,0.03206326331634043,0.14589103564471964,5897.53649790292,0.14589103564471964,0.013021609921185019,0.324159349899627,3622.7911484237316,0.324159349899627,0.016614158564188495,0.21479028086049104,0.2706775480891675,0.19166926702780626,0.2976099740388306,0.17848894981507812,0.31418003410036205,0.07268143786984184,0.11553629015131486,0.057263597932649714,0.13865980898111738,0.04915587705783166,0.1535940851454971,0.13710809322182874,0.15467397806761055,0.1292031710643139,0.1625789002251254,0.12447239333711119,0.1673096779523281,0.31295327023994945,0.3353654295593046,0.30286744898148504,0.345451250817769,0.29683149092657474,0.3514872088726793
Cael Frost,NEB,2025,21.036192584394023,22,True,40.69677369763941,169.00322630236062,0.19407140532970626,0.027245625954715334,17.809964370603545,145.29003562939644,0.1091965933206839,0.024346760796683544,0.26383547665971924,11547.277344633449,0.26383547665971924,0.009305939002603441,0.3305270367983837,6752.882700661836,0.3305270367983837,0.01216901417561984,0.17514822625247556,0.21193657544807354,0.1597869459877573,0.229613688428956,0.15096399897245666,0.2405028150973624,0.091960667860411,0.12469946122436185,0.07914436901529255,0.14131745402605136,0.07204299819581078,0.15180516378025904,0.25755871618651327,0.2701122371329252,0.2519094359620702,0.27576151735736826,0.2485285691390978,0.27914238418034065,0.3223191614669373,0.3387349121298301,0.31493181763048367,0.3461222559662837,0.3105107896951915,0.35054328390157585
Braden Sullivan,MASS,2025,21.036192584394023,22,True,26.097552929480052,103.50244707051993,0.201370007171914,0.03509123171845577,11.543825162785312,89.25617483721469,0.11452207502763206,0.03156164164877662,0.16278612507141396,7136.514753764878,0.16278612507141396,0.011837416158274302,0.31672386098677563,4173.455402984138,0.31672386098677563,0.015479328307702407,0.17682535037209857,0.22424563822532598,0.15739461221303255,0.24734021854511715,0.14636471944986176,0.26163192139024677,0.09194974877887997,0.13433595464721224,0.0759508466714144,0.15641114726313884,0.06728651107654736,0.17047101839743897,0.15480190920385248,0.17077034093897545,0.14761586586177458,0.17795638428105334,0.14331530816974253,0.1822569419730854,0.30628321270331027,0.327164509270241,0.29688630356046075,0.3365614184130905,0.2912626316770787,0.34218509029647254
Ian Francis,KU,2025,22.0,22,True,77.60337394575288,344.49662605424714,0.18385068454336145,0.018831977356519453,36.27757981318922,292.02242018681073,0.11050130920861781,0.017276688502116007,0.16362271745310905,23243.23207997033,0.16362271745310905,0.00655921309893097,0.3133788756408244,13592.712388885842,0.3133788756408244,0.008577227634897672,0.17087233676061903,0.1962852973386244,0.16004169932236523,0.20830328626908967,0.153745239709042,0.2156609656880628,0.09843573186754274,0.12170665387621009,0.08890973696387379,0.13311309352203593,0.08349085163225779,0.1402113595848459,0.15919859544852824,0.16804683945768986,0.15521674763743343,0.17202868726878467,0.15283377199738485,0.17441166290883325,0.30759362351598735,0.31916412776566144,0.30238671613728885,0.32437103514435994,0.29927059165637454,0.32748715962527425
Davione Hull,JKST,2025,21.036192584394023,22,True,41.45266143444374,188.9473385655563,0.17991606525366205,0.02525122473366665,16.4985913357683,162.7014086642317,0.0920680320076356,0.021537916581351173,0.18258417921489284,12687.13734002645,0.18258417921489284,0.008878062118705727,0.342398322451588,7419.476271971802,0.342398322451588,0.011609496230776806,0.16237119062467853,0.19645337822518935,0.14816463592787799,0.21286452927811186,0.14001047410884992,0.22298616834067048,0.07678505487162016,0.1057051366296165,0.06557911335879392,0.12052044115162835,0.059403791048135896,0.1299115020918373,0.17659601731422173,0.18857234111556395,0.17120648480766332,0.19396187362212236,0.16798106653863926,0.19718729189114642,0.334567836238989,0.35022880866418704,0.3275201543818519,0.35727649052132415,0.32330240046931535,0.3614942444338607
Ben Royo,TA&M,2025,21.0,21,True,81.16038107872004,178.93961892128,0.3120352982649751,0.02867355261053849,18.15189057652197,184.148109423478,0.08972758564766177,0.020043796859147197,0.1982121907021645,14322.588637764233,0.1982121907021645,0.008355823170546567,0.3374149171001958,8375.893135155668,0.3374149171001958,0.010926584687789934,0.2923946553031318,0.3311513414772667,0.27556597636697117,0.34912698059775155,0.2656959922345506,0.36002115480386165,0.07553335452031873,0.10245480672090777,0.06502778906663631,0.11617520571505002,0.05921322152597164,0.1248555330691005,0.19257627361917992,0.20384810778514909,0.1875037724365367,0.2089206089677923,0.18446808465392583,0.21195629675040317,0.330045047723632,0.34478478647675953,0.3234119353875029,0.35141789881288865,0.3194422846462921,0.35538754955409946
Matt Brinker,NE,2025,21.0,21,True,24.35535861048769,69.24464138951232,0.26020682276162055,0.04510959547725748,8.752376366773017,64.04762363322698,0.12022495009303595,0.03785776251306241,0.24685298912602138,5154.149544385745,0.24685298912602138,0.013929049841898277,0.3584325412252164,3622.7911484237316,0.3584325412252164,0.016614158564188495,0.2287187667004353,0.28983994804808,0.20341382866583974,0.31922731671587745,0.1889939361062449,0.3372746740679621,0.0929472821167619,0.14374934466884884,0.07430578809819981,0.1706926271272919,0.06439682170788841,0.18795048134205683,0.23745798777769064,0.25624799047435215,0.2290021934945879,0.2647037847574549,0.22394174097358716,0.2697642372784556,0.3472264615655388,0.36963862088489396,0.3371406403070744,0.3797244421433584,0.3311046822521641,0.3857604001982687
Matt Stevenson,LONG,2025,21.036192584394023,22,True,19.456584117042425,55.24341588295758,0.2604629734543832,0.050443477519130704,4.903103194306704,53.196896805693285,0.08439076065932366,0.036158365755699154,0.10974229833606099,4113.4078094617,0.10974229833606099,0.015591902697635785,0.31533888850203673,3622.7911484237316,0.31533888850203673,0.016614158564188495,0.22509126424448297,0.2935151954415225,0.19708194572175644,0.3266426428454206,0.18124214011247514,0.34702132168232447,0.057889044509277635,0.10578903156335098,0.04198555841520752,0.1330495584466739,0.034050316100477034,0.15099184927440043,0.09922571978045101,0.12025887689167096,0.08976047102408677,0.1297241256480352,0.08409590063278033,0.13538869603934164,0.30413280884235916,0.3265449681617143,0.29404698758389475,0.3366307894201787,0.28801102952898444,0.342666747475089
Marco Mueses,UNO,2025,21.036192584394023,22,True,2.1283295414323598,9.571670458567642,0.18190850781473158,0.10824942130352103,1.2335268091585696,8.766473190841431,0.12335268091585697,0.09914947257308383,0.14555006858453318,1415.9751495565235,0.14555006858453318,0.02657493336535455,0.3272745264252671,3622.7911484237316,0.3272745264252671,0.016614158564188495,0.09913472134753377,0.2459349990701703,0.057504334345700805,0.33223266902465504,0.03952006262394531,0.3875163138556654,0.04729774271868334,0.1745317461673459,0.020531053621447838,0.2619719579733138,0.011339141937313661,0.32080407168419367,0.12762554841745766,0.1634745887516087,0.11149292112591962,0.17960721604314672,0.10183819305253605,0.1892619441165303,0.31606844676558954,0.3384806060849447,0.3059826255071251,0.3485664273434091,0.2999466674522148,0.3546023853983194
Trent Abel,CSUN,2025,20.0,<=20,True,3.716443664506979,19.683556335493023,0.15882237882508457,0.07399541157945226,1.3244061804698766,16.875593819530124,0.07276957035548773,0.059281355972390544,0.14122032986571803,1415.9751495565235,0.14122032986571803,0.02657493336535455,0.3129658936902345,3622.7911484237316,0.3129658936902345,0.016614158564188495,0.10385506010478034,0.2034691636874446,0.07144030339681366,0.25940531716565546,0.05570361605459584,0.29549152302311493,0.028293975282017717,0.10153516423850835,0.01278114709237823,0.15383211942949548,0.007298621387588888,0.1904270069154988,0.12329580969864253,0.15914485003279355,0.10716318240710447,0.17527747732433158,0.0975084543337209,0.18493220539771515,0.3017598140305569,0.32417197334991205,0.2916739927720925,0.33425779460837646,0.2856380347171822,0.34029375266328676
Evan Bouldin,DEL,2025,21.0,21,True,48.620579939019294,357.2794200609807,0.11978462660512267,0.016097230820668062,34.84385503522553,280.85614496477444,0.11037014581952971,0.017607854902032885,0.15506730151820913,22351.16773574972,0.15506730151820913,0.006688825885356425,0.33218667745635494,13071.030463512823,0.33218667745635494,0.008746717230188562,0.1085971895126571,0.1302924719866956,0.09958200915240137,0.14079216440211592,0.0944106264841793,0.14729003321171485,0.09806505547145045,0.12178045567635581,0.08837726081652617,0.13342448500068152,0.08287289055807397,0.1406757427399122,0.15055575701769,0.15957884601872827,0.14649522623317535,0.16363937680324292,0.14406516200063374,0.16606944103578453,0.3262871063367293,0.3380862485759806,0.32097730829663085,0.34339604661607903,0.31779960789636036,0.3465737470163495
Tim Nicholson,GW,2025,22.0,22,True,56.62668286345028,276.3733171365497,0.17005009868903986,0.020556120249580964,23.408327817592763,235.59167218240725,0.09037964408336974,0.0177819229749607,0.11973475787111564,18336.878186756978,0.11973475787111564,0.007384775549261849,0.31753118931817054,10723.461799334245,0.31753118931817054,0.009656783514011577,0.1558226934449204,0.18355848674959216,0.14414209697842287,0.1968102622263567,0.13739614637841285,0.20495977710071211,0.0778530796103771,0.10176095070209623,0.0683492480015503,0.11377124048499142,0.06303133762146904,0.12132563813922499,0.11475380245563988,0.1247157132865914,0.11027078720476363,0.12919872853746764,0.10758788302468973,0.13188163271754155,0.31101778781810724,0.32404459081823384,0.3051555232876637,0.32990685534867736,0.3016471939304634,0.33341518470587767
Graham Smiley,APP,2025,22.0,22,True,20.643661162594775,38.756338837405224,0.34753638320866626,0.061271684302511585,4.662292990012092,41.537707009987905,0.10091543268424442,0.0438437876400641,0.17276512102720884,3270.902595475569,0.17276512102720884,0.017485022451177945,0.30134942265914144,3622.7911484237316,0.30134942265914144,0.016614158564188495,0.3048929202301589,0.3883234716511411,0.26978071551262095,0.4275436698743833,0.24966836639650755,0.451291223284894,0.06870914986152088,0.12696623357913403,0.04941143997560012,0.16001797667801274,0.03982073019013476,0.18169040170148057,0.16097165260194096,0.18455858945247672,0.15035716313131925,0.19517307892309843,0.1440048184310609,0.2015254236233568,0.29014334299946387,0.312555502318819,0.28005752174099946,0.3226413235772834,0.27402156368608915,0.32867728163219373
Reggie Bussey,OSU,2025,20.0,<=20,True,45.59279339183341,202.80720660816658,0.1835458671168817,0.024512633747448328,28.128379484720764,165.07162051527922,0.14559202631843046,0.025309107403541017,0.13715580481123898,13678.319944716015,0.13715580481123898,0.008550344655270724,0.35548147677542935,7999.1228557196,0.35548147677542935,0.0111809528611047,0.16654052577837136,0.19962708339306814,0.15268800713439593,0.21550096523475834,0.1447170242647692,0.22527634613704697,0.12786601308987225,0.16198890493114027,0.113992825336912,0.1787734104611953,0.10613959615537898,0.1892227568626117,0.13138868498061504,0.14292292464186293,0.12619809723233089,0.14811351239014708,0.1230917393933318,0.15121987022914618,0.3479400386731887,0.36302291487767,0.34115250913200024,0.36981044441885846,0.33709044590906784,0.37387250764179086
Tyler Ganus,NU,2025,23.0,23+,True,10.05997376655825,49.34002623344175,0.16935982771983585,0.04826065343640028,4.775578941156188,41.42442105884381,0.10336750954883524,0.04431270514487349,0.17239988048999738,3270.902595475569,0.17239988048999738,0.017485022451177945,0.342142265111397,3622.7911484237316,0.342142265111397,0.016614158564188495,0.13477450086898463,0.19993558134194445,0.11009055276210557,0.2335065607486794,0.09674768283378912,0.2547041577749044,0.07083859128250143,0.12977577060419773,0.05120641202581386,0.1630816528639873,0.04141486062882064,0.18488607515785468,0.16060641206472948,0.1841933489152653,0.1499919225941078,0.19480783838588697,0.14363957789384943,0.20116018308614533,0.33093618545171943,0.3533483447710746,0.320850364193255,0.363434166029539,0.3148144061383447,0.3694701240844493
Lane Brewster,TAR,2025,21.0,21,True,51.53813635521744,166.26186364478258,0.23663056177785782,0.028732878934386374,24.466966487709104,144.93303351229088,0.14443309614940442,0.026929330320139878,0.14900475521507048,11993.309516743751,0.14900475521507048,0.009131255167901422,0.3352835216447521,7013.723663348344,0.3352835216447521,0.011940586925006462,0.21678033323772158,0.25560347725630633,0.20031078464267063,0.2739927440529167,0.19077117069494753,0.28524552273782117,0.12552190784221584,0.16182415772489409,0.11088374471542914,0.17979457341436972,0.1026379550058724,0.1910101162008451,0.14284581719789596,0.155163693232245,0.1373025808592592,0.16070692957088176,0.13398517703352844,0.16402433339661251,0.3272297181525099,0.34333732513699433,0.3199810437774887,0.3505859995120155,0.3156430039332259,0.3549240393562783
Jack Stead,NJIT,2025,20.0,<=20,True,6.081178181740955,19.118821818259047,0.24131659451352994,0.08359364080737336,1.6540660562102605,17.945933943789736,0.08439112531685003,0.061244878242210525,0.15731046638452584,1415.9751495565235,0.15731046638452584,0.02657493336535455,0.3406821099961799,3622.7911484237316,0.3406821099961799,0.016614158564188495,0.18048278813883287,0.29481050476441023,0.1383992116089305,0.3535180216362762,0.11632066347956001,0.3900491936142127,0.03826557340073497,0.11605949271745368,0.019595798348994352,0.1683082771636656,0.012311780140658065,0.20419456883116402,0.13938594621745032,0.17523498655160136,0.12325331892591228,0.19136761384313938,0.11359859085252871,0.20102234191652296,0.32947603033650236,0.3518881896558575,0.31939020907803795,0.3619740109143219,0.31335425102312764,0.3680099689692322
Nick Bergamotto,SIE,2025,21.036192584394023,22,True,46.7665969384525,268.2334030615475,0.14846538710619842,0.020001852440920828,23.710105476285047,221.28989452371493,0.09677594071953081,0.018850110307561563,0.15000019941477957,17345.69558206741,0.15000019941477957,0.007592838104387016,0.32765433916965453,10143.815215586448,0.32765433916965453,0.00992885881796806,0.13457292719334488,0.16154826746212433,0.12333190042714638,0.17455883424034185,0.1168765790864211,0.18259460890579374,0.08350354606845328,0.10885648800145253,0.07340323112905153,0.12156564725846555,0.06774543631196026,0.1295510061369307,0.14487890793847227,0.15512149089108687,0.14026958585517568,0.15973081297438346,0.13751109211992324,0.1624893067096359,0.3209574256657911,0.33435125267351795,0.3149299946074163,0.3403786837318928,0.31132281973143067,0.3439858586078784
JD Kaiser,GASO,2025,21.036192584394023,22,True,76.70672784618623,243.6932721538138,0.23940926294065612,0.023802526349240946,24.00632209430737,225.19367790569262,0.09633355575564756,0.018653022783380678,0.18375876587081968,17643.05036347428,0.18375876587081968,0.007528581619514274,0.333099168618156,10317.709190710788,0.333099168618156,0.009844833114052192,0.22304128771140558,0.2551868226338324,0.20924392206165165,0.2702742869068779,0.20119659945207458,0.27947412136616273,0.08320287043072391,0.10829114259191278,0.07320078061596048,0.12086084713269239,0.06759555805254598,0.1287569760607403,0.17868081473494268,0.18883671700669669,0.17411050031000086,0.1934070314316385,0.17137535108816143,0.19614218065347794,0.32645892959033684,0.3397394076459752,0.3204825073283171,0.34571582990799493,0.31690585916377534,0.3492924780725367
KaiKea Harrison,TULN,2025,21.0,21,True,17.60524185358415,65.19475814641585,0.21262369388386657,0.04469665173599325,7.252649719707817,57.14735028029217,0.1126187844675127,0.03909053903944121,0.16787843137672534,4559.439981572005,0.16787843137672534,0.01480963136515389,0.3459291680174962,3622.7911484237316,0.3459291680174962,0.016614158564188495,0.1811234418085755,0.24161430521808427,0.15682733825784556,0.27144296792683176,0.14321837753588904,0.2899617670045266,0.08429317982857745,0.1366260602098762,0.0655929866354589,0.16490002463128917,0.055818798815210006,0.1831342456693627,0.15788948681674664,0.17786737593670404,0.14889912511557396,0.18685773763787672,0.14351875551193768,0.192238107241513,0.3347230883578186,0.35713524767717375,0.3246372670993542,0.36722106893563816,0.3186013090444439,0.37325702699054847
Cortlan Castle,BAY,2025,22.0,22,True,45.37953390250988,251.62046609749012,0.1527930434427942,0.020841953150680877,18.02009768626499,212.97990231373498,0.07800908089292204,0.017607265373346007,0.11776528235329357,16354.512977377844,0.11776528235329357,0.007819539757788777,0.3314160152089456,9564.168631838653,0.3314160152089456,0.010225307745165058,0.13831348829300336,0.16642457362530222,0.12660551578566634,0.1799864517476983,0.11988470706369403,0.18836284226218536,0.06553312708789989,0.08916362921231176,0.056342336996597735,0.10124875820304538,0.051263186132793265,0.10890891569162658,0.1124910829354143,0.12303948177117285,0.10774413893486112,0.12778642577172603,0.10490328402160347,0.1306272806849837,0.32451914994223113,0.33831288047566005,0.318311756059954,0.3445202743579372,0.3145968806776159,0.3482351497402753
John Wade,SPU,2025,21.036192584394023,22,True,8.245212518287797,37.654787481712205,0.1796342596576862,0.05605468553155001,5.245940727228757,30.45405927277124,0.14694511840976912,0.05844307195040503,0.12246900636779184,2527.515641958394,0.12246900636779184,0.019890837711339433,0.32001674439125277,3622.7911484237316,0.32001674439125277,0.016614158564188495,0.1392277944009115,0.2150240205709456,0.11101608771442761,0.2544096220179999,0.09596365897253877,0.2793014340141813,0.10413300280583908,0.18269634355698058,0.0770152698154809,0.22566201462196303,0.0632359625945341,0.2533151300394609,0.10905284020867971,0.135885172526904,0.09697787215883122,0.14796014057675247,0.08975148981519206,0.15518652292039165,0.3088106647315752,0.33122282405093034,0.2987248434731108,0.34130864530939475,0.2926888854182005,0.34734460336430506
Dylan Robertson,MOST,2025,23.0,23+,True,30.25961588777983,108.34038411222015,0.21832334695367847,0.03496398711394584,7.5563322703217235,100.24366772967828,0.07009584666346683,0.024476582998737888,0.17662291058570648,7632.106056109661,0.17662291058570648,0.011446634130075035,0.3332510939275933,4463.278694858037,0.3332510939275933,0.014968317861641673,0.1939542183245094,0.2412197727911274,0.1743754262705006,0.2640295448227005,0.16319339338392239,0.27808928562220775,0.052378589875724905,0.08494820691966044,0.04085046122044824,0.10279390835990691,0.03483823415238717,0.11441133453923662,0.16890227319072623,0.18434354798068672,0.16195345869609257,0.1912923624753204,0.15779487292046604,0.19545094825094692,0.32315511695223903,0.3433470709029475,0.31406842273843716,0.3524337651167494,0.30863040200350944,0.3578717858516771
Grant Hussey,WVU,2025,22.0,22,True,175.1675483332034,425.1324516667967,0.2918000138817314,0.018538517836462726,54.96629140568653,411.93370859431343,0.11772604713147684,0.014899149822645757,0.2285739276746687,33055.939866397035,0.2285739276746687,0.005500159009259452,0.3308398443323737,19331.21356798903,0.3308398443323737,0.007192343828292515,0.27915994636291674,0.30418815422879225,0.2681823681502795,0.3157154211278242,0.2617029252816319,0.3226864547506637,0.10738807864839589,0.12746989338858392,0.09900409747835351,0.13715124068062706,0.09418190620610271,0.14313299003795532,0.22486412679847456,0.23228372855086282,0.221525190285608,0.2356226650637294,0.21952697117947848,0.2376208841698589,0.32598868214030435,0.335691006524443,0.32162248483929035,0.340057203825457,0.3190094915001247,0.34267019716462266
Julius Scearce,EKU,2025,21.036192584394023,22,True,6.479752228920176,15.120247771079825,0.2999885291166748,0.09639415110847899,2.1816523329291715,14.618347667070825,0.1298602579124507,0.07967510266503135,0.13629549882161,1415.9751495565235,0.13629549882161,0.02657493336535455,0.32429473916583074,3622.7911484237316,0.32429473916583074,0.016614158564188495,0.23020915762193245,0.36314649596503035,0.17951032904457268,0.42892386803840254,0.15246579248956343,0.46902248787997686,0.0695834392091858,0.17487428379001674,0.040474405180408575,0.23951470902260902,0.027936054777583767,0.2822781392909611,0.11837097865453448,0.1542200189886855,0.10223835136299643,0.17035264628022356,0.09258362328961287,0.1800073743536071,0.31308865950615317,0.3355008188255083,0.30300283824768875,0.3455866400839727,0.29696688019277845,0.351622598138883
Cade Parker,GASO,2025,24.0,23+,True,58.079000374485844,121.02099962551415,0.3242825258206915,0.03488088474094634,16.79691112153452,122.50308887846546,0.12058084078632106,0.027492123102001973,0.2035407196051692,9862.266916661185,0.2035407196051692,0.010069586196555161,0.334839297474762,5767.48350829058,0.334839297474762,0.013167605884180474,0.30032986773252646,0.34752330963190287,0.27994122601436766,0.36947086416166786,0.2680260780439321,0.382776389876209,0.10110147028435637,0.1380907784367922,0.08664604451990317,0.1568706414188241,0.07864889619720834,0.16871694409627802,0.1967488869268768,0.2103325522834616,0.19063602565058763,0.21644541355975078,0.18697772422786496,0.22010371498247344,0.32595788227126066,0.3437207126782633,0.3179643315394162,0.35171426341010775,0.3131805131779002,0.3564980817716238
Drew Giannini,SJSU,2025,21.036192584394023,22,True,16.696701478855662,41.80329852114434,0.2854137004932592,0.058547218617098926,4.293571240296041,41.206428759703954,0.09436420308342948,0.042870046253805395,0.1556996454865929,3221.343465241091,0.1556996454865929,0.017619009256962727,0.3334344432504008,3622.7911484237316,0.3334344432504008,0.016614158564188495,0.24428441117584493,0.3238921973409053,0.21173900768378837,0.3623067259442982,0.1933857545724463,0.3858515213810994,0.06280127203990124,0.11958578850792383,0.04434689417307868,0.15222290916841794,0.03528842979416968,0.17373055491243233,0.14381580433416166,0.16758348663902414,0.1331199765899875,0.1782793143831983,0.1267189542069862,0.1846803367661996,0.3222283635907232,0.34464052291007835,0.3121425423322588,0.35472634416854276,0.3061065842773485,0.36076230222345307
Michael Rodriguez,BCU,2025,19.0,<=20,True,7.243380640496954,20.656619359503047,0.25961937779558975,0.08155435414847638,2.319153144561066,19.380846855438932,0.10687341680004912,0.06484528845883704,0.1535164034908474,1536.3330372688279,0.1535164034908474,0.025512752451881778,0.35179323717171673,3622.7911484237316,0.35179323717171673,0.016614158564188495,0.20073263551719947,0.3123293169863597,0.15844640322235895,0.3685469665627106,0.13583443041845572,0.4033096991332276,0.05812866689625537,0.14301405213466142,0.03449709480809235,0.19562267658763802,0.024190547849947352,0.23082348175307943,0.13630831346276318,0.1707244935189316,0.12082049564478645,0.18621231133690833,0.11155166008685458,0.1954811468948402,0.34058715751203916,0.3629993168313943,0.33050133625357475,0.3730851380898587,0.32446537819866444,0.379121096144769
Jake Armsey,UPST,2025,22.0,22,True,35.585978625940534,170.51402137405947,0.17266365175128837,0.026263431193119507,24.37109278435706,135.92890721564294,0.1520342656541301,0.02827110009470857,0.14103777052244823,11349.040823695534,0.14103777052244823,0.009386861734458348,0.3193618857362298,6636.953383912276,0.3193618857362298,0.01227483368193691,0.15436611477590245,0.18980970169674743,0.13970846614111268,0.20698825605962887,0.13133318971515362,0.21761236943463816,0.1321861793467262,0.1703103073023266,0.11679163661945713,0.18915188261829888,0.10811472553208533,0.20090019318532307,0.13470642849604825,0.1473691125488482,0.12900802317110244,0.15306751787379402,0.12559775695283243,0.15647778409206403,0.31108263623240173,0.3276411352400579,0.303631053414344,0.33509271805811564,0.2991715810342698,0.33955219043818985
Colin Brown,HC,2025,21.036192584394023,22,True,22.450497936939513,130.5495020630605,0.1467352806335916,0.028513386927848917,11.864709891767522,107.13529010823247,0.09970344446863465,0.02734999506851335,0.1405831435733868,8425.052139861313,0.1405831435733868,0.01089466050217504,0.33349066280259076,4926.995961856274,0.33349066280259076,0.014246523435458116,0.12667972372622746,0.16511920857305742,0.11125335238514886,0.18421230233932026,0.102589273691662,0.19614264300649573,0.08014853719999179,0.11683137599513224,0.06632479925517343,0.13599413163956847,0.05883900297573916,0.14822552769172245,0.13323480673280363,0.14793148041396997,0.12662107435074746,0.15454521279602615,0.12266302173197924,0.15850326541479437,0.323881528769446,0.34309979683573555,0.3152330083903116,0.35174831721486993,0.31005721705832834,0.3569241085468532
